id,text,tweet_url,n_prob_bin,"É violento?
(1=sim, 0=não)","O candidato é o objeto do comentário?
(1=sim, 0=não)","Comentário é racista/machista/LGBTfóbico?
(1=sim, 0=não)",filename
gAAAAABj7UmKPH23pqP5rexIelWbpgphyMHRLRY8io0xHUvuxHA9D4HnWpDfjbx2Ol3Bmh8KLMH_q4O2rCsXV1eXX-clEm_EVXlQLEGHygiiixd5eJ7SXt4=,@ErikakHilton Droga vai te matar doida,gAAAAABj7UmKhIiNfeGijlx5yyeG8M1lQJKAqWlMeKNmny07uVhz0_8Fg49GRScXcI2UWrWpadEBgyq-yr4WKotpa2Ck6pho7TEmNF-ynoraZOjd7brIgDSN62iLwhcyTxGb77G-npVJz8O_kSNVDrqlnJT8EGfBfQ==,53,,,,../dados/processados/amostra_tweets_para_anotacao_lgbts.csv
gAAAAABj7UmKVyNGMnYarGftE9sOuN3VVc-ZkY8XzmlpS9jbIHiPoQs5pl064a8iKT2kDpRwfif3_VhSKfkuzt3x5i83rz7FjbPAawioL6aIzeJVkth6TnY=,@fabiofelixdf É um canalha completo,gAAAAABj7UmKn3-vJdnKpiXzL8drZT-KrURXtGhXTG_N6Dr-UplRZryFTDP2IrZFqxLsQZnVX8Uer7FL184ZtKmNT_ImYiau9-0bizaBPGONDfVzY4Rt-w_8LEaBqr8CCw7WC8ZsJ_Yn9zyin7VbwsWXpYT_RiA8kA==,22,,,,../dados/processados/amostra_tweets_para_anotacao_lgbts.csv
gAAAAABj7UmKLux8mfMHuks91GKx3PV1FoNw7CjorpcSBmXSzGyuQVKMdt089zpNVEO6FFsJ57i17N2sAMsuh5jVel0QUE8NGVV_UGIEbbl5EE9l_A0xHsI=,@AriadnaArantes Sabe da rixa malonhilton né kkk,gAAAAABj7UmKRyfIMdsL1qBMeKC6-Pqv_Eq-dQFzdvjYoEkp0oBCAJ-l0OKqa39Y584z8lrNXqKK3MCs1CqC-VEJEwUoGgUye19Q5MMRiNb7bWL3rGx76wQPF8UNbimNLpxLjZZmHSD6tCsjEL7uJHsb_380Kqd1dXpT8aHDM7qOrodvirRaV2s=,295,,,,../dados/processados/amostra_tweets_para_anotacao_lgbts.csv
gAAAAABj7UmKUeVewaxVYAKJ4S7xoGpzNJH1eYUaD7-KNq8wlCrdVYJKwOhsCwSLn8VRvXOkqlyo_qaiuVCg_33yEExxFuyqLaLTzWyBKqu5e-iv4nCFv9Q=,@RobeyonceLima Nome feio do cabrunco kkkkk,gAAAAABj7UmK83usa74ybjIYIvuSrf3U-o4EtY7yMhzLtj4nmury8bwwDoQYWyjz6CPtzBe-HGm76IHz01EhgxR9tL-Wm3oCLHD9YntDOgA1uUI8l8SNdB1M-Te8ma8o36KrQCgJCyFu1X_UH0FJ8_PRQHTb5P30_A==,34,,,,../dados/processados/amostra_tweets_para_anotacao_lgbts.csv
gAAAAABj7UmKHAboHPIOmaedHnumTl1flPX0YkKQ0VRPtCQcfYnDetxuMTX1jnpCgk7gBBXnJGTUZiH0uUftH0b-kWYZ49aCy5_ODjYa6IpINBU68SHbrM8=,@mariamarighella @ttlandim @Hilton_Coelho @DepValmir @hamiltonpsol @tamaradopsol a braba tem nome!,gAAAAABj7UmKcptTid5-lt1nSO2CfuHUCcPbyAf4pB8N_yW-iZqPcEMGPMUNtyW6VviYMwk7apAHOeft2vOGAwgpRgXo_Sf0aDTNZFvH8fIx4t1Y9Dt-SJ7lBFu71WFS6DNAKiqdeuaxOX-bNlgK6GwkrzGY0hH44Emm-bZrLOyxcNUwaQHRU3M=,295,,,,../dados/processados/amostra_tweets_para_anotacao_lgbts.csv
gAAAAABj7UmKbLKsCpOVmMNPBqUbvayHSyiKSm7L8mITWmnrXOndKmEdgLG9tZGtmmpl6Hb_3Q-961LBrxmetwv7hYDal4kYLBgW00aM8T8uARcVou23iqs=,"@fabiofelixdf VCS MENTEM DESCARADAMENTE! Acho que quem odeia mulheres é o seu ídolo Boulos, que as obrigam a pagar aluguéis (inclusive com ameaças) nas invasões de propriedade alheia.",gAAAAABj7UmKWW0nEQWq78-x-8WDyGUNCUY_JalA1lDADKETR_U3KMfqS7U1HINuoCKBvP-zEZrObL8kbD6fC9hNR37XCYU_k3MgkCPyuH2mSi_MjZPdeQeRI8nLKk1WqKRW5iWQ4f2PJE0MI0hvodAS_X6z2Q9xL4LOHfHAFlJ92dWGv0B-pys=,74,,,,../dados/processados/amostra_tweets_para_anotacao_lgbts.csv
gAAAAABj7UmK56oDOYMHJbqT01F2l52Yu8e7Q7kCjCI7VOcVrabRVJVNhDaN2EEp0PhkEXx5ahWZs7rjBqZMsUFoq7_GnwArYP-lpMnjw1UTuwRCZP5lRPg=,"@vivireispsol Negra?acho que ñ,porque se tu é negra.te doido kkkkk",gAAAAABj7UmK811BeDEKZZq8Ivl8SBbN-oJdJ3BUFOrUwvG_S30eG3P_mQ2EXttHG9hSnHBGaZ8NY24xcIHqgYQDyTT3ivcmLcTJbHXqDyQ3NYi2hISeXu9nX-KFxP8FBRw7xKOqQCrn64H88rvlOPogtjfD4J9xmGYh7GarlF7LVdzi5nhZ-4s=,74,,,,../dados/processados/amostra_tweets_para_anotacao_lgbts.csv
gAAAAABj7UmKPdHPlcDWNhfCNQjFM4sAhrE-X0k4_Z77ubGuLvFppRCkQ8EL6z8EGPsw0xzcqZmqz5navPAGmrtIr4hNQGWvP4isOM5PbC4keh4hBNQaZM8=,@danimontpsol Kkkkkkk vai nada só louco para votar nesse lula molusco,gAAAAABj7UmKoXTGXXxo1p4DME6AZF8S_hkM1UGweZcfDyh5LhsP4Th7Yvhs4DwY2WtJ3jC7EklZskFvNZPUKcRUme3_UXhjBtKBKSJDwK8h12xIphYN3-emxMoJpEFR7eADR8ytperLCzBHartRy0nvrq3qPNmQhqlRjbGU2M3Uy7k7aSb5CRE=,147,,,,../dados/processados/amostra_tweets_para_anotacao_lgbts.csv
gAAAAABj7UmKEUWB1Pp-BBeB0U28_1CpF-vRAFYbu9CTIuOUO1vOzjXcbTexidq7RtXvUV8z2zV4-A_sHrUnAamDIAZj5u2SIJ3aLaw-rFDf3c789vmn4Jg=,@danimontpsol Nunca prestou..safado,gAAAAABj7UmKtNZcbBocdGFrCSzJ6gTb4CV3Eq_RE1rOR90YUOrDRLp-BqEg4zcPFsCYoxhgnHUUKaNPucFGzBuP87YLAUZM9wT1tv1c6iYP4OaGki2WpBT-P8VwEv99FClxp0gweQ4d3xvkHhlDmh9N2qAmIJeEcw==,22,,,,../dados/processados/amostra_tweets_para_anotacao_lgbts.csv
gAAAAABj7UmKscDYiCwt6Marc5Z8riUPWM_IHa43xsrnjXR7r6kX4VbqBtQmbgM7Jv17qRP_eUH4kQnmPLOxpr8YFSjHDntP5Fana8RnBR-S2BvI-PhnD74=,@RuthVenceremos @MST_Oficial 👏🏿👏🏼👏🏾👏🏽💟,gAAAAABj7UmK6j4GWaMYkKONegnzJx2b_6l-AoBH_H2KVwazA-zgSUZV7j9cauJHa_PO_V0OxCMV6YSVBbNn4GQpusUjmD3bXftBNqg6hdpugjNzEa1Sw_aChGQvqI3UXu5dJgX_6Yx2cBXW6cFaEZP3Vst2tXHHgEHb2Tqgtr99EuL-mFCirXE=,8963,,,,../dados/processados/amostra_tweets_para_anotacao_lgbts.csv
gAAAAABj7UmKld4GpHoprnN38cokOGguiSxWs40jxviIZr8iLsr9rdpSGP2_kWpYOEVTgyB6dI4DT_5DUliEw_LdrDcJ8ysKZl7b6k6HGPtXAtKCZwELN7g=,@RobeyonceLima @LulaOficial tamo com Rob porraaaa! ❤️❤️❤️❤️❤️❤️❤️,gAAAAABj7UmK5v4HSRItd0Y0XOx8rtqxHmavdGhpBK2gu69nWop3it1MPi2y4YQUn9tnt5AYXfUs73kr5pULI6Hz_HtBrM9id0Oxzvx4jK-vVYHthPW6OdzEF4OGY3XBbOKosOgJ3bxoyPhMag8MsmrDo21T-_-AgA==,53,,,,../dados/processados/amostra_tweets_para_anotacao_lgbts.csv
gAAAAABj7UmKXkV7Go_3DgBkfUWN44EOpu2TPCXe_rjHCVwk3ut_EPddNUS8rUB5KZiJnY4OM29iaYptKShSw3ukgo0TLrzNBoIfJDRYKEfWHYT20qx_PBU=,@RobeyonceLima @pabllovittar @pabllovittar vem aqui amora! MIRA ESA MUJERRRRR!,gAAAAABj7UmKaNaadERQULbRWa6BnSr6tmHTaJZHdycw41scctkZPleE2Kbe0V_xNfUgVu8qZd_Iz9CBPO9dcHAYxOX3WTDHt5_cE9O9r9575disPy1yElFWPZX-lI4UvatuO_OLoLV9ajuq_T9DW6QBp6udpqVWEw==,74,,,,../dados/processados/amostra_tweets_para_anotacao_lgbts.csv
gAAAAABj7UmKGVYv2VeQRGRY8rAo47NXWpanUvsX04PZWymJnC-wlXeOB_mroF7Nwdf7ICil8kUTIgLLDoeLT5aIjZjeeN99o3YDrc30C56scuN_og6UQdE=,"@fabiofelixdf Lixo , tudo drogado",gAAAAABj7UmKW-rheiZtUocQ775KZJFU48j_1CjrVV9_wX3hmGKlx4iymMK4gCx5KbgebYvIyWyNBQCKFQ0doTNTHZ0Enw-mhWHY3lz6lmUwCx4hdIUaCNfKji5IvDPsjD8p69-V8VVB9GsjfqF7QDw3itWKW9nRCcWQcIsxmTuQW0S6E-syAAU=,53,,,,../dados/processados/amostra_tweets_para_anotacao_lgbts.csv
gAAAAABj7UmK7qUPwe7hshTlPoqJq02rYnbm6ZmeBvIBbTISZ428p7umTxlP0qht8u38hw2507loDh_r83FBr0Vs92AZCBqNmWszXZjV8JkU0vMV9A8-6PM=,Gostosas com @vivireispsol 5000 🌈 https://t.co/rZhDWYsfV1,gAAAAABj7UmK9Pkue0MLyDIRLZQYj3L6tPDPuMg7prxwiNl_zxpFnYCIKL71nKuT-qmxpMi7iazc0NAXO5WaZkvgTiBm_xaJZybtLiD8LeeQ0ug9BwqTXiK0d5dhjYUmkQUfpdCS3uQaEh8Gl9Vzje7zCeaVxzMXug==,53,,,,../dados/processados/amostra_tweets_para_anotacao_lgbts.csv
gAAAAABj7UmKM5nvY2MBo2XSNzXwOd8M0tolgrDG5v15EgQ97b8WFVgTaUYOo0-kivlRY8t9sOJkfF0XlQ18TJOH64V05Zw9EdolWzJxQA0Yj9zmY3RTE3o=,@ErikakHilton Macho doente esse,gAAAAABj7UmKnvFknXdezmzaopwoyonK5M3qq8_spD6I8oU3llbMDZzs9Ax0b2YOWlkIW_MBW5uuZANCI8fIWBtSJLaWCbVdgHWxMHNqMxb-s2iUR-rpT8sVt2v9ZXJNzHpHJsNIJxOALVRGxAgjYpz1NOi0d7m5S8vDVsYesrTqVUGVg3wf6nE=,4,,,,../dados/processados/amostra_tweets_para_anotacao_lgbts.csv
gAAAAABj7UmKLsuqeFUZEuoG_AiV9MSEFLTTfIKHXVF0CShS0gF1jdNTMRrELuMquKc19FsiY8bIjiXDVfTB5NPXdiuLO2iFTnu5yhK2iz-PVZqdB417Nak=,@AriadnaArantes Era só trocar pinto por tinjo.,gAAAAABj7UmKkkSPWJta9tXNjIW_O6wml7N-iqpC_LokS73XdFUeumlx6kD7bkO7TmcOzoHjvi5xAgvij_adL08cmft0JnnKZNQD5lu88xOjMzaY3W_WEoNo_ZAA-ti0Zbz8uQPrzx6PliY9YEz4QcQ7TIOpK0ho-Q==,768,,,,../dados/processados/amostra_tweets_para_anotacao_lgbts.csv
gAAAAABj7UmKNqd3pOD3k6lusLR5Km8A_95T01OgZVgEVo6rZRdIxTgTxyGSCt-ERx3ngEFgEITHEtR7EJzerkGdKQ_e9hI_KQMjCATk-TOf2QLqOtVP_oE=,@RobeyonceLima vai ser eleita porra ❤️,gAAAAABj7UmKYeJEVs9wjOLEgc6WUaGTQnxkedCC4R4JYdU5Ss4Ex4NBsRJBFNE-am8Vt3BYeh8b1TJ1eDO1qoCUTOXTbeMfuuT_kiFhieJq92Wft6TFVm5At3ro9MqtdjFlUvOPEaqoM2bH3IKFq1jp11ymT7-UdEHhs1hjh1qPBxHtQbWEr4A=,53,,,,../dados/processados/amostra_tweets_para_anotacao_lgbts.csv
gAAAAABj7UmKxfgZ0rS6DrUZfIBDBFiae8cr7misFTcr2p0j3lzbHZrk4-X-WUMHEl8Tpko98TMI2PClr4zL1WrW41plbW9uMRDWf_KjJpe_zqWgm-kCFow=,@ErikakHilton Gata aceita 💅🏼✨🏳️‍🌈🏳️‍⚧️❤️🫴🏼 https://t.co/L93frPlvE4,gAAAAABj7UmKnsp91fEZNdveGpi0snEo0546dCYIhCAeqRGIcvWqd723aokKmsmD99paewdDcOIkhy0AneEf0X5b-umwQt2dPvDzQKfaTqafK71fxS-Gde5MmDMHqmo--3GGQGt36qN9dXIfldUUTjOHYR1Tn8aszA==,74,,,,../dados/processados/amostra_tweets_para_anotacao_lgbts.csv
gAAAAABj7UmK4UoLOzYKatkY8RAnBeuNwmagXWgnxmhxfjwbnNnwZumQyB30ZzS6vc0WAT3KYWcdxMdHrwyZnxpxMIfeDAcTtdWSYdO4FIW8WFsyD12EHQY=,@fabiofelixdf Vão dizer que era meia dúzia de pessoas gritando kkkkkkkkkkkkkkkkk EI BOLSONARO VAI TOMAR NO CU,gAAAAABj7UmK7IOO45PyDR8yQ8bbYelVR2iYWx9rzFjLh1GYrYQZ8ZMPVlhUfOrA4jtRQoAso3t7DYcXUjJyAsbjWG-4N8rYG5YodHhlhpkHlIxrctL-NDnA9SGngY1jV6WPQ14ymWHCvVbkswvhznRtHzqQ8dwnbw==,39,,,,../dados/processados/amostra_tweets_para_anotacao_lgbts.csv
gAAAAABj7UmKSdIDfnork4DdrekyakLBE6FBjPQOwAr7D0rK2f7QDDJWsYo0prhh1YG2sQmxVAPAMeujT9AZ50221RE0Na1qm6YmzKU4iAnUUA9LmJAdJ10=,"@beatrizcaminha Por isso que me dá uma raiva tremenda quando alguém vem com esse papo de ""ah,extermínio da população negra"",mimimi...me poupe!!!!Eu sou NEGÃO,p...,não coitadinho,nem vitiminha,nem escravinho!!!!Ah,e GOD SAVE THE QUEEN!!!!REST IN PEACE!!!!!!!!!!",gAAAAABj7UmKX-cKfrzy1WzrQLxPe8KQY39oXShrInk3M8jqOg-YUL_Uvk0pmNjCkHbZ14VOoy-BaR_XsHbTkr_ZZhMw7tmFTIRh0wuMB2q90umWx6PN2fY6fJBUux6BmgYi-UghvFwxXHaUSgbtLZlGhj0w3hXRMw6dGksYMtMnTe500Yi_aME=,147,,,,../dados/processados/amostra_tweets_para_anotacao_lgbts.csv
gAAAAABj7UmKtdlc6e_5DbTwkmliYRNf-_RSKSF4blehvAwzn8zCHW4cEy9neH5H7aWtXuOCRzDA-BGASbIiAh6KWNCRr5toWmf2Co0ha_NLBUGjmFmrFTU=,@ErikakHilton pastel pode ser tudo Erika kkkk,gAAAAABj7UmKHxU65c-gPdIS-q0gON6jXh0GVTw5FE-4EBWprRDbVc1LCY97FAMeTb9jIX8OuPpd4fBze7XLpoXyqYxTXFd40PriouVm5rw74F5wQZC3GOYonIEBlCji-6Mr28darVPMUlVt2G6_RM_3G6kGobe_-w==,74,,,,../dados/processados/amostra_tweets_para_anotacao_lgbts.csv
gAAAAABj7UmKy1pvNBuUVWkk7xV0Pot3e89SBnQx0jCxHIscZnsYfbTNLlH6_tFRkNUCGa3KagkQ47cwdQmPLYqOH9q8yIoeybacDwXG0s0O_ySp7ok1Btk=,"@Izalourenca @Lorene_Psol Acho que esses caras do ""Novo"" são um drone de macho burguês metrossexual. Em todos os estados eles são iguaizinhos. O mesmo babaquinha liberal conservador e canalha.",gAAAAABj7UmKQbjbUbHJSswLlWsFgoJ3VoaeuHBk5B92OsO-GCHrvO12DCp4nYuE3et3j6JHU5_4lsA-Z-Y9f7PcIePHa9BJUlx4zpTGYISNT4lPlgiE3Ejr1W7eVFLB-r2NSMhCZVlvNQulP8UQUHyeE1vCa4ISMla9OOTvzZ8vnJZyMpasAJM=,39,,,,../dados/processados/amostra_tweets_para_anotacao_lgbts.csv
gAAAAABj7UmKFRGZsBc0xP-2hwDqNkQFP_jGjHGpdQ7Fn8FM5CcTj2FqugGonDW-KMD4Gs5IZLmZdJ5J0F1WOyLTTJUF_lNvvG9A5Q1hiLf1tJzqstWNkOc=,@Izalourenca o pestana falando pra deixar o telefone do pimentel com o zema 🗣🗣🗣,gAAAAABj7UmK3gBUc3OFxtX-RioskaLDxKJqcuoFFwKTHl9IGu9qMBnHsFdHElVTjx7FMCZzM-XtV20Sdffs44C3sdwkqPm--3TsmcfeVvy7rh0289PaSKX373Y72TU5kyjDI7k8Qj8wwOiRYWLUjUjiP3-zDb_lpg==,295,,,,../dados/processados/amostra_tweets_para_anotacao_lgbts.csv
gAAAAABj7UmKfT-k3XZZM7P6Iwitj0rmvNg0lmLw7upeWBq53fL7__ZOorH60qWA0Ieybrf-Ia9W7VpYg9zFWD9zr5ZZ-7k0iAG4knXw9-5nCtwvP8220p8=,@ErikakHilton @santahelena @mostardacomel,gAAAAABj7UmK_Av8V6KJk3d8IjaT5FPrkx-partxdx_iKqmGPRSWRNPm6Ks4VbmgS-Cgc2F1p0G2_cVN-j-ete8tThvCjiiXn8UYKP3FQaawklTcw7vBgcyLbEZ_dyEKdDmqMalLG9qhZMQ2hhZUrvf8uMczCUsPcw==,8963,,,,../dados/processados/amostra_tweets_para_anotacao_lgbts.csv
gAAAAABj7UmKeznPgJCHYvbchU8iL_ODCD9CdAo3r8gOTfHXU_giCWGChB0-fdHJHWv-JF61gV3Q3B8B4-ZMt7YMRZ5XjJpzg-xfpRBusQa9p-m58TRiCT4=,"@beatrizcaminha @JanjaLula Futura sem terra vc quis dizer? 🤣🤣🤣🤣🤣🤣🤣 
Mulher de ladrão vai pra onde 🤣🤣🤣🤣🤣",gAAAAABj7UmKZv2CMptlxe4grFXXZP0s98bqCGkwjv8bFMgmGxOLx5b9HuBLr25qVBmWWc1e6dsNNth6h6tWbjibczVT7XhWKfdamHGE7ibMb5Y6dKE3QBuii0E8JMqEQrAWnnT6vR9XgEYwhj5ff-QTurpRIPVHCg==,74,,,,../dados/processados/amostra_tweets_para_anotacao_lgbts.csv
gAAAAABj7UmKG7OVb7P8duyoXEdBMrfTw64VA6v-RFjF8SBdO-mXnZvLWYkDyJ_UkXks2Bykhn8dgro3eJPZXLGxgFktr2Gl4CUXZ5zJu5uXt3fMQ7ZuzPQ=,"@ErikakHilton @jairbolsonaro Flopou demais, e olha o que tem de bozo ali nessa cidade não é brincadeira",gAAAAABj7UmKiqYYms2XeVw7RW8nuep0Gu7dWPEf9o_WHDLyS-MsFa3bY71DNB5sqMPVlB8uWLyNqe5UujH8U4ZSu5ImpNRBhLbf6CZeZoXM8ybcRYanCTLi-pLhyN7_2cF052pv9vefBDYGV2fT02S3F76h3KqopZPPg4vgAjC4Kp4Py3403-Q=,295,,,,../dados/processados/amostra_tweets_para_anotacao_lgbts.csv
gAAAAABj7UmK1QuKtigldbCosSi0Q5Lh0LqOlHL5yS_jtkpLBgQ3b11xQi7W4koEpu3PBIsi0Db3Ycs4iG15BH-LxEl-CNrePs_WJRe3mcFNZWUuO_GaymM=,@AriadnaArantes @LulaOficial E desde quando ladrão sai pra rua amigão ta de deboche só pode,gAAAAABj7UmKFe4pQcW1wmdPjEHVo1b0TQyLIjigXzbCyFgxARHy-GwZ0GUssx2H0INFVh4G6ShX4H8_5hmq4JLmwNC_DdgkOHHuBegCnJ5pMnDThQrU6l7bIOaONt3Q8OzYczHK-2n-lp4gSWE65CrW40SPhuZLqw==,147,,,,../dados/processados/amostra_tweets_para_anotacao_lgbts.csv
gAAAAABj7UmKUC9aMy2gzWE39iK7JCAIb_dY6we3p0QuJ5oZwUi1yC9LydjOVYHhMAVJIF_YRa57_Sg_T7eR30KrhBb7CUKP-0Fq0C0QoSHuM7b_UTa6fOo=,"Minhas avós votaram numa travesti, carai! @RobeyonceLima ❤️‍🔥",gAAAAABj7UmKy3wTQt3H8b0dNrd8XMPxk9TUobbv_AMlBrqFKXhYFUClKqIQaU5iUi8R7HTwPnKPaIFIA1gxSC8TnGpCsWDStpB98cu2lhAM6DbzsZmfIb5kVBnsxagGQ6IJongfv3KBv4DHXGFWGWWxYkM9lfim5Q==,74,,,,../dados/processados/amostra_tweets_para_anotacao_lgbts.csv
gAAAAABj7UmKZF-VOcv3dMWYpH_twWQsGqzz2ODEK5YdDWsAyRrADgk6Z2nIMSpQ8pmdaVXjsTQDJB5mPrPhonPkc0tGEtLivmXTZ-O43xtTzRX5nhNmoZg=,@gabysantospdt puta merda hahahahhahaha,gAAAAABj7UmKXoBHG3MFwpLkKuVMI528TuuvqpGNVGQVa66EfxhnnA1gxWjodhpvAOKO28P6Y2ktJ6EUbT2OR44fyzrTLKHfhD85CGp4LdjqLbzNdOKuNMApeLvhXdkSf6YlbbsQTdI7khZM-8useUZPg3ObVyr9ZA==,39,,,,../dados/processados/amostra_tweets_para_anotacao_lgbts.csv
gAAAAABj7UmKW6lFbJGjH02b2Ddke-eHZ16XhHn3oyHD4GzHl-Q7EuRnKFxXaWYPaT7rM_hv5GTSsYGRQKUl_evQ2vWdBGpW9XNqHw63lSF5Mnf8sWxbcjc=,@BennyBriolly @LulaOficial Gada d+,gAAAAABj7UmKzvmEMkUqdbzvPltK2dyPVL3W_4K90NznrJBQOVQgipFQUqi2bS1irIMsglkLIh3oh7WV8BC8OQ8UYN0JJTY1w2VsIRH-QaKRMJMUOvlV6Y49_kLZJdkZPblElD6ItvRE-ao17lQhWywVoxgjhlx3IQ==,53,,,,../dados/processados/amostra_tweets_para_anotacao_lgbts.csv
gAAAAABj7UmKUpIdI3Yuhk1OunxDKJHChzQLvr7glAGRcHOW2kxeKl6nmruvp6vYjAjh4HGYREDESMXuYG5SQho-7Y-Puyl_1SpMgEsbCxbdA9iaQn4_bVw=,"@ErikakHilton Ansioso * vc é homem de piru, negacionista",gAAAAABj7UmKc28q9ce0hL2_BIysJxBxx1WljLd45cjyDjX8oR0z19jvJtcK402U0lAJcagp6WPb9Si0j-Hm90q8EyZ11Wz8w7iZIR4juCKzQVmsoQ3u4ufy4wYhvOSY6T5mGV2ZA_3tYUk_lkJwTD08qjDni4j2tg==,39,,,,../dados/processados/amostra_tweets_para_anotacao_lgbts.csv
gAAAAABj7UmKqP7Gmw-i3CWXAiLZggf8Qe89-7qpnras1MP2g1f4Di7f-w2NgpwuuaMdyqvTLrk3N7KrKjbdO-w69iskWaXq5QGY71tgmhJkbEGsLikJIrk=,@beatrizcaminha @JanjaLula Lindas,gAAAAABj7UmKt8U5bmkMgIqiHTJvSZEyyun25Kysw6XsWoHAumdBQZI9iHZ3qn2mmNd7Rd0ySnZprfAgQGWGvi8sDOpbPJlsrUtGh4scEL4zPKyz0du_p6lB40tdJN_kmJb03ReRs7rcRbYQo5Re5KflvASDtv2Fd6Nrxb4TG6hRRUDbVpjp75Q=,147,,,,../dados/processados/amostra_tweets_para_anotacao_lgbts.csv
gAAAAABj7UmKR0Qp-r55awDM4VayBsPKRekKE7LhmbkGwrWljnXTQH7dwBkN66sl68U2zOYUie35RQDftVXgX-FE6kTHgBrDAZBnX3V1FiT1RJLFcT329aw=,@fabiofelixdf Estou vendendo lenço para as mulas kkkkkkkk,gAAAAABj7UmKVuAmoJN5PFwYm2jHUCLPNcvWJNWKQ5CJYryo2yxJ9wVJCadzJELv1Gk5pMMoVFU1xaOqgYL30TQp-0MBV0vxwB7mlRsYDqECuIfSWaD_0MR0CDbRfGJyRHBz6g4kUJRFfcMhg2eruMZz74v6poMzvA==,74,,,,../dados/processados/amostra_tweets_para_anotacao_lgbts.csv
gAAAAABj7UmKhz7EfB1ETQO8DpIkTW4H4n6mGjO4v1CCuTnyvfdds5fyP8pzI0swZTRUP4YjlM6CNplFn5ls1TwpAOPlALvYspemu8OVIikTwerPgpCFstA=,"@Izalourenca @olucastiago IZA, não me tenta, sou ariano, o ciúmes é nível 5000 kkkk",gAAAAABj7UmK3mYSM0Y2dNbp355_u_fnFry0WM20baOLw18bfyvcX35ZNUx5TeKWzRdlKlDr3cusyTrbBgaxAi1LW8lbUz00ZZl2HFrlTvwm7MK1kmiw3GvjBZLtK-o0xPo1HdJdGTVKRE3HmU9EECPt16JIFWwvpWPF4cPa46dlgcWOAnA56aQ=,147,,,,../dados/processados/amostra_tweets_para_anotacao_lgbts.csv
gAAAAABj7UmKJ5yrzoJxfWhpa1gxblO4cYKWnLhDDRGN2jKWJ_F4tH8DF41bwi1t3ZcnNOMxbHYyT-_4FZwI3lSi7cZnq4ba3yxMzNQLYEn29JNWg5v24UQ=,@VaiPaolla Só os gadinhos,gAAAAABj7UmKqtXjYSRGUA2GKcV65EztsizEjN8wXZkLk-dQ2w420WT4dd2V3ugXsdxsS1jhGpiIlMsKX9a0AhXV6KL-ZR5bMqL-46ajVz_dCwYqJP901vcoyk9J_jot4uUggRPQJM-Ol447LWtC0xe8JKObPmQVlw==,53,,,,../dados/processados/amostra_tweets_para_anotacao_lgbts.csv
gAAAAABj7UmKljZFhPRZWCkqfnRDNS5Kt_Cz9diRxlwEDdQZF7ecx4WULTXSk3ot-wD4Wmukl1s7rA6sxV6RuTPC5A33Y1icPqKhko4iwz4Og4k6sqLw7No=,@fabiofelixdf Kkkkkkkkkkkk avisa esse palhaço desse vocalista que o outro candidato da disputa é de esquerda.,gAAAAABj7UmK7n6w37YFTrpCn2jaz5bLMA7NWEIN7XjXWwE_Hl41USUKsXkKh-K4QyCVip8hfOf262uPoocW7ilVKvyrx4cXGeJUrMlrZpV6Qs-_MYWqB9Tx3ZLlauWllXvNVhWibuBb-8NNmDNv5zNEM3TuI06HtQ==,147,,,,../dados/processados/amostra_tweets_para_anotacao_lgbts.csv
gAAAAABj7UmKilP5Dgx9olst_uSwva95gAieHpGPB5fcJVrrbuURJ-QTy8FjVLLiZP6C9hOaiar5gT-PB5oIkLQ4lfwW2JskN1Kgl1kTxawjnFrSH_AdwsQ=,"@ErikakHilton gata, vc já ganhou ❤️",gAAAAABj7UmK7bXg7TCN29L2gRIrQ_063jk6kMUiBU5WNWBo_LHMOppuYBqdhYEkO-Fyj2Ml4nzymbLmqu98icLYsbB_Fw56nFqlr1EpUwzpFq1tq216Qo15es6HL2FZpwtyZEeiWZx7ZKJXo6u5Da6KkiwWICGa2A==,147,,,,../dados/processados/amostra_tweets_para_anotacao_lgbts.csv
gAAAAABj7UmKj4tGP370iTtIV4HMKRXiDckSJojOd-6HwkaqiMSZqEVPE0h_-SPfWuAOmM2OmOIfwASQ-WGwNUFpZw3uTTvc2kRlz2dfTKaIZriOPmW8jH8=,@BennyBriolly @Renato83oficial 👏👏👏👏👏👏👏👏👏👏👏👏👏👏,gAAAAABj7UmKDGBs0ZfY7zlvotufLl0z087ysyfejxBMS4GKQ-d-7XHtCkIXnej7nMNvQ9fE6wLLLdNPSOQF_H5u43RzqJjWHqz8kgnNt5mCuzS0uQTsBne68YmZgmE9Y2m0BLQ2htq9RGGtaFhUynehqRDqY3PRXdtM7Znk1QNGBpRqGrgLK5o=,8963,,,,../dados/processados/amostra_tweets_para_anotacao_lgbts.csv
gAAAAABj7UmK3Frd3jZTF3VpihxlkYrC6sGDtcVFbGcp-L2rDyfpR4yxJ3t5LP29lFMQsnDBfTUROeEIZMJ8TqiOeP5-IWN-ltgonkvSB1lbKo2SU3gVC5w=,Pra deputada estadual é @VaiPaolla 13199 mulher negra lutadora lgbt https://t.co/9qauyTuLBQ,gAAAAABj7UmKBkcGCY2X8MWU9iM-HbVV0xr-MIceAc91OSmKWkxG8kdJC5yDPtkf3LvwDo1XGFf1UvMujR4XmHMHdc55UI_UdObMSTy3v3P583JYcz6QA_ijc2AmxsuDcjSXvRBWfFsG92OtrzJOTdueTOsfCJvVCA==,295,,,,../dados/processados/amostra_tweets_para_anotacao_lgbts.csv
