id,text,tweet_url,"É violento?
(1=sim, 0=não)","O candidato é o objeto do comentário?
(1=sim, 0=não)","Comentário é racista?
(1=sim, 0=não)","Comentário é machista?
(1=sim, 0=não)","Comentário é LGBTfóbico?
(1=sim, 0=não)",filename
gAAAAABj7je36nByj-gywMad-ifIn-Ym_4OuPpD7uday5uKPMvhGbMgLNQEjYxLm9yLv7AeE_7_FuPn7dWyp2-UFhS_af5PyZE-sq35iqomvWnDzRbZatYg=,@bellagoncalvs Só ficaram as antas,gAAAAABj7je3T8B1XJVJce3sMdYCzwTLD4HDagNDW5ksiaoFo0Uezi6zAGiLWGpXkQjId7v89sKC2kYIMRVxmvYrJs3kmRynbTn_C_ZcQVIMVT0laI_JExjZ71MX_F49-STuzUmGgclpCBSUgqT_OK-4WZIO4bjMtVN4k0cvUqobHMh4rhIOPCk=,1,0,0,0,0,../dados/brutos/eletweet22/tweets_anotados_lgbts_A09.csv
gAAAAABj7je3AT7hY5wVDALksgHXL4lB8_pWLz3T2iWUQg9Klbt1rAW-MqnU5RdNQuNvwdlcQeD8w73kYgQNSWWP48DcD9pa91Exs-8Lm-EbrF7Wy1M02dM=,@ErikakHilton Droga vai te matar doida,gAAAAABj7je3az3ZfYGYQZVVzO0iwSr4u3WOWa8n8rAQwnFBjnLUzWt2weR6Sjswv46ubCjuMArm_XoKFQ4t_KNrDo8NuA5_5aIYuSxbxROTlX41f9EKG4TNc8bXkVxZj4Yzd_ljdFvFs7ltIm2mL4iR82RYAQqJOg==,1,1,0,0,0,../dados/brutos/eletweet22/tweets_anotados_lgbts_A09.csv
gAAAAABj7je3_4Icf6KY65-1URUxlRljPhVRDVgDU2SJqW7biTCgBmltYcgaX3TMsZTdCIv-HcRA8aIcULVR0AzRIFdfDT28OINJG5qgK7jsmY5mKx7QIp4=,@fabiofelixdf É um canalha completo,gAAAAABj7je3JUyAvhiVVNNiN37Vjoyx5PHT_a1BAHOv9ACamOtPAnXLQygloNxDGKUgEHzlXLmJ2XJVByked-lGSm1a7zsY085NrSpUHOh-s6Ngsc08LEVe8eQTGRVH9v5a_wP1jTV1djkK3geAHtQ9LzJdwIIC9Q==,0,0,0,0,0,../dados/brutos/eletweet22/tweets_anotados_lgbts_A09.csv
gAAAAABj7je3fhMrPGYZFT6PqRHI0u5Z_2IxNln-9Hmb8DYWK4WVMeSHcmGrCp2FcL-yKBGdgjPTm8FgVZ7YVdJP1Lw1aLqUrwfdFQOqZd9HO7PLf86DRvU=,@AriadnaArantes Sabe da rixa malonhilton né kkk,gAAAAABj7je3RenyPu_dAqA8avoJW3RJW_xmcdCktCb0hKH03I5tpsegUKsl4wIirKvOGihGdAsNe5J2MxPIaba7f40sAf79vU3ep00RoCOIgSy9LGYq5lNYxN6RmxGaSrZctt805joEPhoNs7M6JOB6eIPP01_NH1pUmq0UR41LT6KM6fQsbsM=,0,1,0,0,0,../dados/brutos/eletweet22/tweets_anotados_lgbts_A09.csv
gAAAAABj7je3d5-9k8PLngfFdeVeczHya1XyG9ozyk4jOB75A5fKlEYdr6vV50ANp0UY71GjQwVMmUE9pEM42DusokGBgGssVwlSA7q85NSqj8pkXHFxGE0=,@RobeyonceLima Nome feio do cabrunco kkkkk,gAAAAABj7je3nFQdo2M9uUOSdakS4AntUhE0BxedWVHbKzE0QYx9C_oXrINeXSrONnyAL1iCJhFsVTGj-2uYnEdWHVcH_RiuQF4HeKS30RO7FRrDubL5aVeCHPPmnqw1U9qGiiBPIF0eOqeDi9e8IRlFn9iHTqiGag==,1,1,0,0,1,../dados/brutos/eletweet22/tweets_anotados_lgbts_A09.csv
gAAAAABj7je3u5eARQzCbrDeHJH8nkkm2D0we_t5rGNBVQis0vARICVHBZGpF3mRcXiXrL0W1PTj_HgQ3L6abLD5akxMdBSZGUo_9Lt6QHi4V0wZQ58_M5Q=,@mariamarighella @ttlandim @Hilton_Coelho @DepValmir @hamiltonpsol @tamaradopsol a braba tem nome!,gAAAAABj7je3HKOQLWJGk4_LciLssxyFDENos7_QnmgkfI8LAYErd9W2vvrEyhI0vc9pdH2FmZyIcmzJ83poCJmoZRy6y3bFVU1YskrWTZf3dv0KhvUcP6tdNCObrlLZ9GA4yO5wS1_X51gq34cDzQW-4oXU8s_tiCHU57J_JEY6q2n2weBgVk0=,0,0,0,0,0,../dados/brutos/eletweet22/tweets_anotados_lgbts_A09.csv
gAAAAABj7je3gW3fzkmVJ8ce-VfivtGgyOlZerE8ypgeHVZnulRm-4CjzdeAo6yGW2IA-yoj2S6joO07bk4vkBX-zqzAmJ4ptLF8ctkodjXrJofXsSlS_yA=,"@fabiofelixdf VCS MENTEM DESCARADAMENTE! Acho que quem odeia mulheres é o seu ídolo Boulos, que as obrigam a pagar aluguéis (inclusive com ameaças) nas invasões de propriedade alheia.",gAAAAABj7je3LJyfBsX8jSJDQu2ScIFNnUqDQmCKBkhyqmhQa5C8jLe1vO0q5SZRX4trGQS1SNXODoNHRfcrBGYxsGW_szN9OEt3VI_ozgQnKxi6eDATjbTlcdshjLz2G9px3Dje66zOAXBGYb2gH94tSQfiOBzwUznEeFVJJ3PEtbz6AtBnpo4=,0,1,0,0,0,../dados/brutos/eletweet22/tweets_anotados_lgbts_A09.csv
gAAAAABj7je32DJRKEW9jautTiqFFLolGY1SJGehU9jUQx6oaHZVFDt38BKyUW3W4XhGyxNs2tr-pftW_OQk4cKyDAURtMR13ihp1ovS6yFz119zNJaQ5dg=,"@vivireispsol Negra?acho que ñ,porque se tu é negra.te doido kkkkk",gAAAAABj7je3IAv_9eraev8QKJKMuuFl4X8mt1OeojEe4_Kmji1pFdOj9nGZCtUFm8wInHHyI-wDL2Al5ZG3ybzF_hqHlI9u62W08MfpnHtqbBdjoXLpw1BimvsvkfYCuFE6hJ9YeXKFvmRqSvWHwiqXWbatRTlxtXAtVwW9oGC4Fvb_S33R5qI=,0,1,0,0,0,../dados/brutos/eletweet22/tweets_anotados_lgbts_A09.csv
gAAAAABj7je3vB1zFSW8X3XU2xYWQoeITv1hASPbWq1lBEhkbpNrq_5Qspq9uai3QrrTLI0SvhD7Z8auvcUx0qw4F155UbgpkD5UU4puncKOeIN4peyHEN4=,@danimontpsol Kkkkkkk vai nada só louco para votar nesse lula molusco,gAAAAABj7je3_9lOdmAd5Xqa5LhiFbEHSZM7dtSPpNhWk67-c1AiddWhsuFFhqOTi5zPzmxSEF1LRptC0B2AsUxMFGuQG3Hat5qwKvmofk9_zavMRgr1VIuVLINVxraq9F84yyEno8Qyt_i01Usse6eCVz0FjdxeODT05KW_2ZVFjKl3EnKAm1o=,0,0,0,0,0,../dados/brutos/eletweet22/tweets_anotados_lgbts_A09.csv
gAAAAABj7je3KcoooQhQWAXwq8C4i9D-wL_MeEcfMPXJb-d0jLkldvEWh4EyT5JwFQcwFJnRpya9ciQzIup5WBXwL_XYZ9gmjNfTK4Sf9NDqu3Il2fOtHZ8=,@danimontpsol Nunca prestou..safado,gAAAAABj7je3AAHyaneIcBc2jSx5ld6-6LuL1paUODCTR4oTEFAKpxbvRrkiI3xifwvnt2aCuuNCQt-fujIDF3toqEQHNR9yxQVBOo9IMLLPPgP2HQ0q2_N_aZlKShBSfJq2x6uIvB4uShVJTVaYI5RRcjVbHbMrRA==,0,0,0,0,0,../dados/brutos/eletweet22/tweets_anotados_lgbts_A09.csv
gAAAAABj7je3JgYiTxGu8EjBFWmDPk41_wR_FKlZg9cGQqsV8kYeXYkk3CNQ5mps1MnWpZcC1n0U0q0j-IWo_W4yh1_9grUjqbXBJboSVp24I2wOBgnh7Dg=,@RuthVenceremos @MST_Oficial 👏🏿👏🏼👏🏾👏🏽💟,gAAAAABj7je3CoHqPgwlF--Z237M8HOHthCgtJ57_gpmt2XAz-uFvobXCTIoMsECB_vP75LuZYdx9zw99Cfi3f9tWnkiGzVyPfYiwuKxbIaCNbBAMP4hJI0sOn-mE06QA7fx3B5GsWaBPBjdaqE5BFF8hn-r4yYAnSbooheecQ0-AGPXJcBAg_Y=,0,1,0,0,0,../dados/brutos/eletweet22/tweets_anotados_lgbts_A09.csv
gAAAAABj7je30-1wM9rEGfrSeRQvmB-I1n13DQ1uOeYLH4UcHJk0jy0QKWYzLNPkfCiLroWtBKy3nrWw2vMP9ciIpVTmD44UTs7dksOuRWJ5staBsRtf8rU=,@RobeyonceLima @LulaOficial tamo com Rob porraaaa! ❤️❤️❤️❤️❤️❤️❤️,gAAAAABj7je3zvx_xexHL6DUUbi4i8E4g-jfucWFatglJ-IeOxg-vm8tnzP1ZVYCkUMzoMF2Cc9-h-w2znz0JaRvCYHCoDkJgPXyHH4QSAxp2S8-fv54-yqTI0g7cLFO3QMdGLBEaEW7QMhWpNtfvNsaewTbsZxXkw==,0,1,0,0,0,../dados/brutos/eletweet22/tweets_anotados_lgbts_A09.csv
gAAAAABj7je3XHeoo1veNT_az-RXIqedqgwiKR9nQot6CzB7jQ8ngNxux7whbBPTpmexBXpi7lVAqHPSxdBizko-iHmUaRuFIaH2WGNJmMWk1b9Y841xr5I=,@RobeyonceLima @pabllovittar @pabllovittar vem aqui amora! MIRA ESA MUJERRRRR!,gAAAAABj7je3mbFUnWfsJ0kh3kSv_jpgy0u5V7v7d7dCFm6a8RFnTp4IYUPGVvYgcPhkoCEYXSNCRx_LZ1gbWg_gD5m702TpQztyGaQvW58qvoTHFGF8RbQrS7s6pDsRIK4HHUqJfZ3WGGQsli9aVYydKsSS1N-b7A==,0,1,0,0,0,../dados/brutos/eletweet22/tweets_anotados_lgbts_A09.csv
gAAAAABj7je3yAVIj0he7ceO3NSV8iKgOxElrUo6yZXvj7UVNzoCZ5qlyc2kyMMrxu3HTroYjyRpRj4odmExu50y4AFOc3UcOzSxEXz7tgBfQqqm66bHIjA=,"@fabiofelixdf Lixo , tudo drogado",gAAAAABj7je3jxoAr9TA6nvH5OsRNckrY4J3jEAUm_ry2MjNgOTOajM5RNzZt3P62VYV_O24tNjhOZRkNXjwhD0PxkkGfq6SYvdAeQpkxPuaG4atgMN1LCxvOIefUb2BWxbsHEXFNEEKZbg35Z1yC399SkB8LCf8itkZf43AXjarPp213zXZ_2k=,1,0,0,0,0,../dados/brutos/eletweet22/tweets_anotados_lgbts_A09.csv
gAAAAABj7je3Selcl7u4jfy5--0DK7mwP8xg1vgtFDbqnxhFTL3cfUThKIxqhtrfW2f7EupzNUVizGltghnRutB0BrpTxzHXvdmZktuCjfkZOPz6G9DzL4M=,Gostosas com @vivireispsol 5000 🌈 https://t.co/rZhDWYsfV1,gAAAAABj7je30pseKEw6EEXoOgJgcoBmI6_Za-6fn4sB3d_CW9HwSKUpvGEmtnkio_F6pzm3yVLLk5WBNKVU3NF1KK7Geh370LvRyqGeHUtWtgCxMGwgEGeFLzHK5QZaa-Ftooi07BIqPIE4Jql6LSyLWpX58gEUBA==,0,1,0,0,0,../dados/brutos/eletweet22/tweets_anotados_lgbts_A09.csv
gAAAAABj7je3Zuc7d6GXf-7hMH4YYq6azJmEz5t6UdD3f5E7pA5TKEVeeNgXJF9bDGMuIOHPFY1pUqqoKknXdzKhriFrQlyN8LpHg83dV0TWxW12klTkh-4=,@ErikakHilton Macho doente esse,gAAAAABj7je3IHVIYU5OWimMF55gPImlf_O1l4i92_8X1_REN_dXFbCfNq6Yl3oJKLSGtnBBmAMUc6pGtaMl4tqLO61yvYUntEBCv8AmfaR_d_9RQY0yBavKt4ZZJfIZW1fzzk4tQYWKoWumsARmaqRT2U5oVG7qlc1FPlAIWBuHjVCX97cYJN4=,0,0,0,0,0,../dados/brutos/eletweet22/tweets_anotados_lgbts_A09.csv
gAAAAABj7je3K2PaM6NRGxCULfU10Qi8iOns68CMHT4Zl647ecyFz9RZg3cbDYWvk1RkSvM0vpGZgvpe-Cl1ceyR2oVAhtfWlkoOcF3Rp3YqalQswvkdIno=,@AriadnaArantes Era só trocar pinto por tinjo.,gAAAAABj7je3xsKLSzv4x4CgP4_YtLcThBFMNRPOea__INXj2Moz5HwOoOdyOrvvDkidQgYgo4xIZCGqJagamS_StEnI12-UjPSOFX79ni86dVa8yzIgt9sDUR2zf2aTY3NyQZeXiL-IXLpT3aX1u7zOsDEfsL7DCg==,0,1,0,0,0,../dados/brutos/eletweet22/tweets_anotados_lgbts_A09.csv
gAAAAABj7je3fa_DVsebKxF-s62Fvfi4jTyJBt3wZ7P3bx4ByLjujvpnWBIG6TP5HMAh1JBwTuTkcAm9JLw4jP2PDgCScDJVWmEfSbpSa90tnp0x71RSp7Q=,@RobeyonceLima vai ser eleita porra ❤️,gAAAAABj7je3K_jjKDSdW3--MM-F1seWJVIzBnsDjjGETYoUB37mdIkOx7rZomv9BlwICBslzgtDU3TB8mxWsVS0JwyodddY8YGATAyYw4Qe9Eks8JRBRhk7Bnn4NqtEhZ1qMC6ir5XHgM4RbyuLTv42rL6UvORkfftU77S3aOe5xEoaWWVVR8Y=,0,1,0,0,0,../dados/brutos/eletweet22/tweets_anotados_lgbts_A09.csv
gAAAAABj7je3JURYqHjvPPfFpYdf25IDzmFO1NKpcud4z6BnpDki4RAhiiOSoZExTgPzx47qqShI4w3K2NeTwz38lKeXyTM0X5xzkd6srJMtQ_jBo-an1vE=,@ErikakHilton Gata aceita 💅🏼✨🏳️‍🌈🏳️‍⚧️❤️🫴🏼 https://t.co/L93frPlvE4,gAAAAABj7je3AXMbSEo-90Fe3LUXnlJ2adLTTQ8aRMF9aJ0VZ1nDXVyLWHMKO1w-3A2vSikJbkJ6Lq8-61UEoV12lKCwku3bQLEFqd2gYSmQs041W1N2RJBf_OSI1oKkblO-v4cVcdC-vEfw0n9wzXQOepoz2UEFbg==,0,1,0,0,0,../dados/brutos/eletweet22/tweets_anotados_lgbts_A09.csv
gAAAAABj7je39gfOd3FD3okSEY774kc_MvU0h59Yh6Faw7jlOlN0vLPDmx8XG3i4JXA6EgLu0wLz4V5Cm_F9ESfpwEDde0NgC2arF8PVELrEfmi2Vewl5co=,@fabiofelixdf Vão dizer que era meia dúzia de pessoas gritando kkkkkkkkkkkkkkkkk EI BOLSONARO VAI TOMAR NO CU,gAAAAABj7je3Ty0dRS73Vgkp2QzNy1F2KEbUOmbJtQY0zVWN6hcGJHD5ZUZ1sTESgoQuX7livyaheYwbvjMF_rZ2uuU1pOwQXscM2GQq7TGuLh5u9m8EV-i5ShsawH56xWuwpTCc-blp_fPAfS56RdYraNPKfn51GQ==,0,0,0,0,0,../dados/brutos/eletweet22/tweets_anotados_lgbts_A09.csv
gAAAAABj7je3iyIWQIMLXta9tqD94MuqmGP1vEu1LKI1W-czZvcEEa-fu8AC-bdV9NAp9p53xoj6tsCZjlNF6ucuNcnM8AA_7p_4NudsImnfYOTqdi-hhu0=,"@beatrizcaminha Por isso que me dá uma raiva tremenda quando alguém vem com esse papo de ""ah,extermínio da população negra"",mimimi...me poupe!!!!Eu sou NEGÃO,p...,não coitadinho,nem vitiminha,nem escravinho!!!!Ah,e GOD SAVE THE QUEEN!!!!REST IN PEACE!!!!!!!!!!",gAAAAABj7je3NwEU_DvYvG9ljOa3SAHU535lHaxPCZh0d7nWIVzcfswBpr1ge7XvVsfYsGtnnDaxUYblKTc9RYcWPph0pnOzJ9iEnHGQ19mNk0U-vEcACrPmJjOGJ7GYVx38CvXsZs4vLa_uVU_HJg0Kp4Y2FjtKgQ6626-kjajC59hh-ZTYnSw=,1,1,1,0,0,../dados/brutos/eletweet22/tweets_anotados_lgbts_A09.csv
gAAAAABj7je3U-pDhFPdzv59wExo-hqV8zTgGkW4SN4Llent04c3Yds_eh7JPyBfy2GqW8JVer-pTalQWdtT4G5EfaFr8t22eeNzJkDevMw5Z6Dr_w4ihog=,@ErikakHilton pastel pode ser tudo Erika kkkk,gAAAAABj7je3IuSrUkIa0VM_lcV3yjX34DpHR13SZvkRVq_J2MEjpmuGMaCau4jkPSUE7f4pyFWhoLZHIixOso23cqmljvdpdGZtB2HUyJu2_Q_rtxkrSaKrltfvV5apjlN-gQsDHcP-j4qYlaX1s8MfFBnpBMxf4g==,0,1,0,0,0,../dados/brutos/eletweet22/tweets_anotados_lgbts_A09.csv
gAAAAABj7je35jPb6du9g0cmloywNBt0b6obLMcGhRioTWHNI9xNgqQ2FLjpl3xBOCrZ_dB-cE6Zy8DVpkGVO-sgJkkN0gLOASj_e0n3r_050rj5oZ57O4c=,"@Izalourenca @Lorene_Psol Acho que esses caras do ""Novo"" são um drone de macho burguês metrossexual. Em todos os estados eles são iguaizinhos. O mesmo babaquinha liberal conservador e canalha.",gAAAAABj7je3Qj66lnWwqbCRuBOhUMu0yUCdF0maJRq8AZVg04t36pxqMS-5LO-UvVCPVlT8cwcec9stHjC2XqITZR-LDt7cVsf_lOi8_16b47DDGJf-Gy3wVNfrZOJ_ZIv9nspBy58Zt_dbMuWQk1ugU5XMmO4N5NsLiFpD2FluuW4vMqad3hs=,1,0,0,0,0,../dados/brutos/eletweet22/tweets_anotados_lgbts_A09.csv
gAAAAABj7je3a0_dE33ay9-Szn70MZbiHDv2ZAg2LYRNjqIp1PNMz3JcHkzzFh3tSl6kNhHMoqdx0s4UpKdQE3APzUIPhNh6RkzPFt-fQDwpou7mfuB0U3s=,@Izalourenca o pestana falando pra deixar o telefone do pimentel com o zema 🗣🗣🗣,gAAAAABj7je3YPsAzYaWSkHsd6lAkN24sGxV4hAqCMgORm6XQQV7mj0XEe5Qdfjy8DWjndVZlt1gOxnBka_Stz5e9FD6cFKSxcDBpDM5ylai3VLR5mElpuYUIbCNevibbTY-o31Qht1z__QkSdTIa4cf7Ui6zrbnOQ==,0,0,0,0,0,../dados/brutos/eletweet22/tweets_anotados_lgbts_A09.csv
gAAAAABj7je3eMxs1J8x1BvuHRPRmuSaoeyVGbmB5XrYTO9hulNtsdvrD8enXVewCZPMQpjEk-EzDvahqJF7M485-PYmpmFZ9oWnsd9OyhLAK9jGfHiMSEU=,@ErikakHilton @santahelena @mostardacomel,gAAAAABj7je3_cw3vjj0sFnSJHyPGvc8jyJJ3ftwOpkghFvnj_rCN6nV6y-3tU3kNfIadinz2FRWP092AD-jbKHEuaWviJBrjp8dR-CP-PHhCuayo0K0iw1MRqA3PWAvSVdCFZ7cgPiVLAKek5o00AMZ9H9JaDk9zA==,0,0,0,0,0,../dados/brutos/eletweet22/tweets_anotados_lgbts_A09.csv
gAAAAABj7je3uhGchJEKdkWvF9WJCllbJUxW2ZpPGJTDmSRfXa8jYqJ8IGdYwQ6u2FmZiWZ0H1KKd0Gguc0r_NCfp1ktXdtxe42VrmXEKurKjCA8jg85kgw=,"@beatrizcaminha @JanjaLula Futura sem terra vc quis dizer? 🤣🤣🤣🤣🤣🤣🤣 
Mulher de ladrão vai pra onde 🤣🤣🤣🤣🤣",gAAAAABj7je3KHbzcfjmErF2_-CFX0cZgWkYTggAN8sFW29IRBEKvrAx2qwhNBmMg4usSogzu6_fMzuSKhOr8d10PHmPOTle8ZkLwClqc1tQ6iOqhFqQ_rtBGRh_yjvBQeS-Cp5WUpZ3427UpG1O5ULl9lHalyyScw==,0,0,0,0,0,../dados/brutos/eletweet22/tweets_anotados_lgbts_A09.csv
gAAAAABj7je3xHanuC_tTbacWWVDlpfEoOM4TCyOu613t8bdHQ0k9tPJvmbbvkJDGOugrkkYoWBF9gEQYHjerW_hYo4nyVwnnx5wHm_d3HN8K4u8J4zTNzE=,"@ErikakHilton @jairbolsonaro Flopou demais, e olha o que tem de bozo ali nessa cidade não é brincadeira",gAAAAABj7je339MvEIQ0BzYkZ93Vf5qvA1hhIGuJ3OpZS_nD6Lep9VDJ19ZyGNrtI8Vx77qphPLjJODKffDBcEJlIDXPq1_qPYfqbdVOfsKdu39TgM6FWJUhj3lFhBQ6tP7GlNvyIcw5rzoetElghpNuHaKrEJxu30dJj2Cn3n1EBixRzuVj0p8=,0,0,0,0,0,../dados/brutos/eletweet22/tweets_anotados_lgbts_A09.csv
gAAAAABj7je3IAxQ39ciSvTHVbGaugsfo8bBdF2mtAryRplf11YM32cTT-R6mTR0xS6itWhxN7MWNewRsEF4CF_hCclIpiejihkPpugSsF5uI23sXf8ij98=,@AriadnaArantes @LulaOficial E desde quando ladrão sai pra rua amigão ta de deboche só pode,gAAAAABj7je3IWTX160OYtJzoBFRsy_wyyFqp_zpqG6GKYP_v3VxUYY1MGMxYGCRgI-qan6DqDaGOvWNrYtVS19kAE-fN2bZteO-cSqL1U5FqHzW7sGJ_JB6-FpsVyqayOdBzacnuv7tBfR4bFMywWjeLkv-PvNbOg==,1,1,0,0,1,../dados/brutos/eletweet22/tweets_anotados_lgbts_A09.csv
gAAAAABj7je32rN5CJkOwmXbnl0Kk3tk5o0ap4PwJXdKcD2kz4qcdIEstC6IpAwThWYpHIEY937iAuDYaJWo_COOftcCjXvPRQx-H0DLGZn8nTDaTC-EJsg=,"Minhas avós votaram numa travesti, carai! @RobeyonceLima ❤️‍🔥",gAAAAABj7je3JlP2T1FkuTpndh-gTikWwMei3nl4zd8IB6QgafWPI2ePHqAXPabVTmFZPUUg7j1WPfpnDVNwz98RvPmPTpM6pwI0p7rrs86bfznYsFfGnWGueq_FX3tbhtKOsi6Mld9H9enNaDZDKYsIwuEm9378LA==,0,0,0,0,0,../dados/brutos/eletweet22/tweets_anotados_lgbts_A09.csv
gAAAAABj7je3rs0Ef3nhvINjv0AM99jCzGnj7jIb5u1aTrufT6tIYO62sq7-EvL4bjD1295Wcej6L4Jgj4X9Fy0_F9rmXHfYgjUExgO4SL0l62HbBd0awqg=,@gabysantospdt puta merda hahahahhahaha,gAAAAABj7je3rGnnlILoa36AfgXGYR0Ftr1K0DH0eWFfkBtBRFqREkS9NFH7hIJ4BDFLVvgL6zZ-akVHjJSdiHESxyW6AwjClaezPZ64pj8CuqzmIIXpBxX5AiXpXVq9AqA5TUqaFmX1k7qVaQ0o8p2IRupZQE2H1w==,0,1,0,0,0,../dados/brutos/eletweet22/tweets_anotados_lgbts_A09.csv
gAAAAABj7je3v5kx0YG3fHwT5Yq8w3W8ZJZ5F1VH0f7bgo2gKVDM61McXNrQ0AbH_gJzaAOYHSwy_WTWl5cjegH8OKWm_jTcLCnd7TVjsqekfw3X9zHSuQA=,@BennyBriolly @LulaOficial Gada d+,gAAAAABj7je3ISTAukaoayZheKRLED_dYA6k87-QMjeIGZNrVWBymuAEXcf1NjuuXGBNi7mqCnRA7RjGRiGdmtAGHEttES9ANBftuFbJC5F71J7Q9O6nzibtmex3y6OjxLzKXs9gQFblc00DSOJ31C5_V3wzjx5-mw==,0,0,0,0,0,../dados/brutos/eletweet22/tweets_anotados_lgbts_A09.csv
gAAAAABj7je3hDopBZ-etzHz_fikYvhDwmuiYOEM6ivuIf4SRx7dkzhhjhK608tMZGVjxQiiWo5GlxCxc2kI_J8YDaZi-QwH1-Quq32Zdu3a0Z1jzupeUW8=,"@ErikakHilton Ansioso * vc é homem de piru, negacionista",gAAAAABj7je37x5BZzRHSlqdMCL7ZH2EFonIXEjBhz1EQN4J0ux7BwunzUkhi5ICZkWZmYSul01qAaY9ebsAlVR_scSVJpf0RDpsBkuQv3GNlgTYRHL9vBkZkdTQmWuCvKdzziPf6Uda4ympi4K3jmFiA5uzkyrStw==,1,1,0,0,1,../dados/brutos/eletweet22/tweets_anotados_lgbts_A09.csv
gAAAAABj7je3OWimF6qsM1VIaMmRavjAo7sf-mkAeu4wDG3BAaXdqQFKp_yMnCdOdRgHbi4FoNFe1MsT5-5j2omGbiEoW7B5ZjPVIvQRV_OrvrAOQUZD89A=,@beatrizcaminha @JanjaLula Lindas,gAAAAABj7je36FQlPs4jxuj-AFxvIIiCnI3cXv3o7efdPMlTfyK25Oaq48NUN7oYsjAFyP8yHY5FZkmXlOeYEt5flO2wW-VtQ_FuaAeUxkxu9EsvRXdlUoz_ZU9m961gfhhMU8XbU6A6o6RVq9JdpmIE-H3RNTBaJ2NsiS2YSsxXzC5k1gpxH3s=,0,1,0,0,0,../dados/brutos/eletweet22/tweets_anotados_lgbts_A09.csv
gAAAAABj7je3wO1l4-SMJIdpPSYKwTIec2g_joy9AZjA3CcZqCzAquxF4MXtrFZWG3lUksbaDG1Hlvfg8LneTGtgYWXonLog4bLJJLihRDedvERVxv0Jofk=,@fabiofelixdf Estou vendendo lenço para as mulas kkkkkkkk,gAAAAABj7je392qcoEmU0NfpMDZA1xfFtJtZGg7EKb61r0F-OrAr_u8OTbv0cN_unPBSzYK9x5e-zip2PjuQUDEl4_mdWYgeeRA0k-qtBuqfl2vfaEC3XFjoIF46m7PHrhzzyrYqOf1LD66GvrzRX2Q-TtqX2OFsUA==,0,0,0,0,0,../dados/brutos/eletweet22/tweets_anotados_lgbts_A09.csv
gAAAAABj7je3h2pKP0VyI6Ic99_jVCxQxw9gpC8weRl9r-3QXpL4vHGRvMK3ixhVD_c9_nL98SZhEo4WPEM9gQJ_Pk6Otx8LScEDLIy1i4-TrTr9ItyfGzQ=,"@Izalourenca @olucastiago IZA, não me tenta, sou ariano, o ciúmes é nível 5000 kkkk",gAAAAABj7je3CHqnjxqfQvNUHptMU8ZCfUbTFmYiGHuMaULVcYXAJK3Maq73K1XWLKow6Y4u0fYwTOiZ8087rBn-9PiHcuxa-QynzG_6Dc18SvbhgL7JgU2u1rEs6D_bqq1B1Ancg9AaOIkl33ysITI4QEtMTQoi06WsO9K3Q1vHNuhvEC_xzqM=,0,1,0,0,0,../dados/brutos/eletweet22/tweets_anotados_lgbts_A09.csv
gAAAAABj7je3ziVM5rs8xtFJZYjj-yurLImNpvrR-XRTR3zpgGItVbO7hkP1nNM_FQznuWabAGJK1RgtVKTmAkWD6hqEUe46G3wegF0MWkxg06Otxtat9js=,@VaiPaolla Só os gadinhos,gAAAAABj7je3u7K6pNzLtX_PD5Bw5eyCo9-Ge7INN2iZIjZVy0dwrlnkPRR4Folg1QHI5fypxNQSQ85Ei9RQ67cMNWT_mI1WJ71q2MaNOssq0TvvyQdxoerF8Mn3KtTzm-nRhpML4gYZHNg_A8NR1mcExMdmh89Gbg==,0,0,0,0,0,../dados/brutos/eletweet22/tweets_anotados_lgbts_A09.csv
gAAAAABj7je3UpA6zQlh3g11ptuuiHyVi2ILIGepGEHweRP-CNrJcd0jwo4L0fLtUWBpiFN9dLb0f1v-oGwc2WTy9siYYzeYa9BYdO1zL9Gi-y85EAFmphg=,@fabiofelixdf Kkkkkkkkkkkk avisa esse palhaço desse vocalista que o outro candidato da disputa é de esquerda.,gAAAAABj7je3HE03OQCKPixP8mvdFrn76eiJE2s0uIV36WiL5X4h_9gbPlsTQ0jFnXPC2Xpx001zErH9_wZ4HEKrzst4FD11wsiPhASJInHuGpt9OGcJD14phjD39Apdj5VirBfcGkw7JrtRqxHGUIb_o_-EgKRjGQ==,0,1,0,0,0,../dados/brutos/eletweet22/tweets_anotados_lgbts_A09.csv
gAAAAABj7je3i7F9s69SdJrwVbBybCf-hRiItabhyBwny857RXSA0OIei1LYSlVXoUf_5YwZdE4aVDUaXOjWAHZfrKqpQR8zNgPrRGNkzEDYBvaUI7YtaI4=,"@ErikakHilton gata, vc já ganhou ❤️",gAAAAABj7je3j4RvBUPBZFULlospqdw0OV2DOp6a3CNuH3OQarvIHtOnMYpD1C3QFjqqV1XkUQYE6ioJ82KZy0pJruZbZ_RLEyRxxJGqfCDWT6bSvv6vfoHg-Ssjeuf-KVyqiqnXNZWXLhuycgUtTw-k1snHkCaovw==,0,1,0,0,0,../dados/brutos/eletweet22/tweets_anotados_lgbts_A09.csv
