id,text,tweet_url,"É violento?
(1=sim, 0=não)","O candidato é o objeto do comentário?
(1=sim, 0=não)","Comentário é racista?
(1=sim, 0=não)","Comentário é machista?
(1=sim, 0=não)","Comentário é LGBTfóbico?
(1=sim, 0=não)",filename
gAAAAABj7je3a_VOFlr0wPQJkXgNLUfLRIO8aN7JhiLJ3WhAdJYOxezEZ4tx-CVPfji26zxZDWUmOsQGizHbCQhksv-XukNo_BPp0HmkPFNhJfpIu6yNqA8=,@marinahelenabr Gamba cheira gamba!!,gAAAAABj7je3wxtbP-bEnfW0opL21mDmBe9LRst9P_YrbW4PjiDXjHobqG-a7a8gVFON7uWJKIW1f4kDTVu_nXTuLDtuTLPIuPZtaWDraG4HOfYv_FprBu2E7Mx_urgcoP6t_ytZ59ehKZnUQlQ7e9-cCkPy9oJzcw==,1,0,0,0,0,../dados/brutos/eletweet22/tweets_anotados_mulheres_A05.csv
gAAAAABj7je3JUqhvylmBsQZeBuWw_CRDwk-CvnfyVn8R1PoPN9oo4xF77j9KRqa0wryTgyqxxaVzPIEyNcI4CyBRyOzg_g5SF8Hk6ikFR_t1A-nKE97bQ8=,"@ateixeiradias Misericórdia, que mulé bunita da gota, oxê, parece  um bibelô! ☺️👏🏾👏🏾22🇧🇷",gAAAAABj7je3RQGrey3pXvgQQWlkX-MYEP9Bs_nypf3LWi1-UuyyUfKN-NyEtXN43zdkf-3MnPlbESE3JjeNsfEsGUYx8xZdm8uFHxQKeb2fKU1Hq8vVcY6GDO3cPaZw6dQaB4K73lmpGkaQxf52aZFhoLT5OI2JwQ==,0,1,0,1,0,../dados/brutos/eletweet22/tweets_anotados_mulheres_A05.csv
gAAAAABj7je30BtsF1OH_pqN6q8Z2xaiBS_ubcn5aV4NdL-Xe8uYZJob9CreQx8I4CqvmMOjGgiYj10AE7KTQS6FmsGs-JETiUPV3xJZ6G_oZS_5xP7I4qg=,@gabysantospdt puta merda hahahahhahaha,gAAAAABj7je3be9owR1zLGnKPKVjHw6XcFkhD8xmw9Gu3ML3M94_kKqQd_tOSsJTTc8MXTo1xBoE2xFPS65hPH-vOI9HcrKzGliVUGrL2o_q0vq8a49eEVuqYvRBLPD67GhKIiMn9T2sYn1BIOJeM7KPRajhP9k3mg==,0,0,0,0,0,../dados/brutos/eletweet22/tweets_anotados_mulheres_A05.csv
gAAAAABj7je3Sj6ryUBF6mmUFFwwEyOCoUSOBs7Nz9qBAI5kvwvcdGKioC3Qo90pxhsBTsMIjyDN2u80ZvRRoOR8Uq7aBrG9KBz2HX9opMEzs83jAL-gUuA=,@valbolsonaro A feminista Simone Tebet essa mulher é uma farsa.,gAAAAABj7je3q0FV8YGc9QwMGeJ6UAqtpz8HFyB-kfrPryOS0FowIGPhljHZDWZUPookbzPsTuMC7yQjuwQZOub9B6fM53rBZ4jSnDL978pKlW-kSg_B3tRww-5J3GfU7LjM6FLg8K2whPSLP7O0QSA7OCFCOHSMrGnRpNnxrMgVXul2Le6I3tA=,1,1,0,0,0,../dados/brutos/eletweet22/tweets_anotados_mulheres_A05.csv
gAAAAABj7je3H2BWIkjLDHSeuYWpk1e9jh3MM0uSwXaB4Lz31GVdEcVeOtO4tf0CbYuj64gSIGgByjd7LJKYeEw-l38VNuU1ODd_j0lu8D9jOzi6Y_Xr1J4=,@gleisi Kkkkk,gAAAAABj7je3ALV2uKjsKUTe_RpaiJwcMFNUt-cCsW8J1ehyz7Qvitd3gyOrLwG4Bm46g2jGiH2Ln8a2JUh-sMZ7vlgSo4W6lLHOPqQJuogWmhanwE94QXXMhYnk6R2r5-5cD6-D6G6073hRvAy59RrPaxSnrQ3XRg==,0,0,0,0,0,../dados/brutos/eletweet22/tweets_anotados_mulheres_A05.csv
gAAAAABj7je3l7bSg_Tbou-BVX9cBs103uagEK7LCm_DW7z8dq2fPTLCyVxQ3mrvgYIGq02G1QRJi0FSnnqiVY98gjEuZ7zEXQqjmbAjB9xcfbpG8v0Hg9Q=,@Zambelli2210 Policia pode né sua burra.nao confunda as coisas.,gAAAAABj7je3kJq1MzQoKfhqzv9NacBDVya5Dbaj42t99wvaVA0pjwJCsYCs1keXXzT2UgW64YCvjnkFm8JHrxMw1mrMvXVbiDi6N74-gGGs5uotkEPEovhWe2RYDRNCg49PAW1Ld-LdG95JlaPwHqxNq81XbCY6Jzn762zcayp9l-kpZI0o3sY=,1,1,0,0,0,../dados/brutos/eletweet22/tweets_anotados_mulheres_A05.csv
gAAAAABj7je3O6dTy32quDfWCBQOn7FaP1Km4y6rL9KP1pvHXBXX6cgXQ1xu2Ofia-pKMq7L6wTy4c0SYO67LHfs1dBxrXsSpJSsetets3bWZEl5m2c74Pk=,@mariadorosario @EdegarPretto @LulaOficial So faltou uma vassoura pra bruxa sair voando kkkk,gAAAAABj7je3MugQrQJCy37f5WsC7xh47IYKXq4GvfIsMqg_sJM-rQVi8QlPxQ4vQxpLz3jB1_nwYh7V9R4c0uVClMcOGsmKz8_URcjyr4_HEenM1xPLQ-hQSC3x8lcco1yMNA6IvEHvrpefEzCm0qpJF4f51lcy75YLAPvwjZIIKKvZH2JdsvI=,1,1,0,1,0,../dados/brutos/eletweet22/tweets_anotados_mulheres_A05.csv
gAAAAABj7je349AyNkc41tdy1EZza3XwCZu3iMz_v4u47PBjvUkaiNuRGDeENCzGrNbxWC2Q5gfxt70gw3vOTELKRgqOkVDkUnF7A8LD0eEYZRmmfHzIXt4=,@VaiPaolla Vamosss com a BRABA ‼️🚀♥️✊🏼,gAAAAABj7je3q2tF9V_HCIPh8nF3wVS0mQzuDOadIOGeHnG-VJthDnIsYnFpUvjrvTOjIhntP8gcOPHLouB1LfrgThazfAnoyvG3OXPpbAHiHC32fFLWLL8StZ8nt11EkzM_jcub4vZJaPYrzHkLvuz-ZMj4b468vA==,0,1,0,0,0,../dados/brutos/eletweet22/tweets_anotados_mulheres_A05.csv
gAAAAABj7je3YictVCWUKlbnWr_2iyk2_mo7TyIE5h6RKp5jdkTOvLATl-fTzUJsEbffzM1g_REVz_FUGwuMll7Syiqh3ZF8Ct9KHehFSdFoceBrh1MxTUU=,"@CarinaBelome A maricota estudou com o Paulo freire..
A tonta 😵",gAAAAABj7je3fzbs5BQJC38kXftDkcmov3xrCR15tTVcn2SpBhSFtkIrgAa6F5fBCg284yfuX9wU51SojVkMCOT4DPNf6OZ8x6hsmhkoYoFlLkQ1K8GmIwqAqsTc_1prKIwJ7O81lf6ZTTK0R3QXbEpbzqcviH6woQ==,1,1,0,0,0,../dados/brutos/eletweet22/tweets_anotados_mulheres_A05.csv
gAAAAABj7je33ECzDWKoc9t0X_Kqh1ocLuUJcauRTd3o0S-YgFgViGwXbMnAEAN51t9V3_2_P1q3vrLbrDQOdjogjLQw6vsbt5oKSt2v5sJG7_sLLINZbFA=,"@rosangelamorosp Dona Rosângela, a senhora é uma vergonha. É patética. É pior que o bosta do seu marido",gAAAAABj7je3-XDbZk0V1VqJQdb2a3JLLABIHPlCEd9Ebxj36hqfsys7yn_Uom6FBuWvQX1vK5w16WOJyCUkk3WcRpZE75hjSJ437UErtCBqD02zgKFox36O3T5IWheGMuAm8Y07FwIjUclUM3O5gmmpA7TqIsR1xqcsqOo4Vyo66hJngxhBbaM=,1,1,0,0,0,../dados/brutos/eletweet22/tweets_anotados_mulheres_A05.csv
gAAAAABj7je3mTH4dS1OKsAGb0VsP2fx9g9qKlVpQIjC58v_ZpY65FMhdU0VgZ9l8dkLKOfCi3iBhF4VOQdUbJCdnZEfXD5Q8YU0vXwsV3f-GZeYZE63Otw=,"@ValeriaBnews Maravilhoso, assim dono de cartórios esquerdistas não vão ter como cancelar o título dos idosos. Foram os donos de cartórios que prejudicaram o envio das fichas para criação do partido de Bolsonaro.",gAAAAABj7je3n4FZi4tY98FsPFo8_WsSOmAUQ4jV5tCbOeb_0XCZHZDUQMJ-4tj_8H5DjdAcjF2iKl9MLSmR10WW3q8Jq7oyj0RD5RvzP9L1TV5_c8CEfCtQDF5N3L1R4EokQa4cuCzzos_ZzZuW058qt2lLg_3LTQ==,0,0,0,0,0,../dados/brutos/eletweet22/tweets_anotados_mulheres_A05.csv
gAAAAABj7je3hkyhWVPn38na0zTVtcsbW2UEb3bwOgXJqSGE8_G-DXfG67WXZLBPc_a5F9nL7BJCOYTlRidG8HYAOR9twD3Q00SfIRyu108-yKMS8v0BP5A=,"@juh_guerra21 Olha, se ele n mora na mesma região ou até cidade q vc, manda ele ir lá acreditar nos sonhos dele! Vai gastar uma grana fudida e mesmo assim tu vai continuar c seus hormônios de bouas 🤣🤣🤣",gAAAAABj7je3o8e2wkZmNmpa6y9cWwHmohmyWet8oFkBgA_NCIRQx0fjN6wrGg9lwoc85ubJLK6s-M8iKFti9sToVmQIPVpvBiAImoZHtjDPdFYuE1oGAq4_ZU0NVKUcyouSWF98ewmNSqsDP8JCmTrK7rZC5p96FWvfUhpK53XLADFrnjLw-Nk=,1,1,0,0,0,../dados/brutos/eletweet22/tweets_anotados_mulheres_A05.csv
gAAAAABj7je3tzeWXgRInwl6j7yK0UEFGz9SqG9NZunG_KxknWCVncbuDyJsAqvLLenRn90aM7iLmfP33z75rwWtjg7fFgvvg6ksxCa7z3n61n6kIN4zbfc=,@juujuferrari @Pedroca50686672 LINDA BEBÉ 😏😘😍❤️😇,gAAAAABj7je3u_0JxIUaH9L-3TKNTCpkvl2UNNInrfzh-HEuL4qcnX4lHZbYwCG9wgMf0ZGTdoKJximYUpNaHGJjsll3Xtvs4kV0qWvSN2i3BQxlYdpBObzR4JCLiJh6caONC982yIk5SbHZu3yi11FVoHCOvoCbeU0Y1xUmNU2Vtb0IlC_IbDo=,0,0,0,1,0,../dados/brutos/eletweet22/tweets_anotados_mulheres_A05.csv
gAAAAABj7je36Pr6Mbyz4qumGHVmW3Zzs3-YCbVVC52O8htyyUnsgsmOEYF1NFzxd83nszXv77C9bCEmDEvelRtdVk7ZcTDJfKpNx_tkJzHHJeKIlqLxbBQ=,@Zambelli2210 Vagabundo,gAAAAABj7je3fkBRLyFcjVpbiKsNmACr9SZQipmkLRsfoCOey4Byiw1OfuTPj4I0Vc2UbAzgitJ4fSNEMI9Ew-_Y0f9YGHqs_wd0YteAQh31QcirUuQHdQDHwvFUomz8inzAhvrebrnWSiz9Ghdn831xj_njKFFXgUwPTnIVbBgHsUG3fcpPnpU=,1,1,0,1,0,../dados/brutos/eletweet22/tweets_anotados_mulheres_A05.csv
gAAAAABj7je3fmBuwpU8PAElfngXUztebRHg-GtVtEjjrS8ivauHkJuQQ2kpc9DHYCAOVw1j2dDEW8KC27rMZFqTdS4YxWBjFh2XQk1MD6SrQiaygWUSU3E=,"@valbolsonaro @mfriasoficial Cuidado com os homens que venera, mocinha https://t.co/Ivv20rQSnN",gAAAAABj7je3mM-QJY2LpLkJn6vCeVqbOHknqEo7S2v9sQ-3QPz2hwLNeTaRzVdiFqz7hZPjf_pcm_SVxEOV2QCV9xqCWvM8pxsTavrF4W7C1z6Gjp30bYszMp3zLLbnmBo8ftPo2by8dD96-tehQbDj9Sjryhat3xviICpxPdImZNxzsxwUCwo=,0,1,0,0,0,../dados/brutos/eletweet22/tweets_anotados_mulheres_A05.csv
gAAAAABj7je3tVZXX5r3O9utL3n-xhudElizVwnOEo7tWrilLA5falv2qrWU0qBUHzlqEUGS6hmMHtmKbKiC5EA8iGj5DwLgD6vktGO9nHzDrTCOCU9ax5s=,@Izalourenca @GuilhermeBoulos Já parou pra pensar q são esses bilionários q empregam os de classe média.?!,gAAAAABj7je3CMuQrzSBY8sGi8Yyxz0ljuOtJSOdnjHUduLMAaL31KMc69HfMM-8Bo_J11ZGVIcLlNHm6vucOHad8dcyS_XfedId7zHJmYWik7SEpoGmQpztuz1cti84s0xh1pRxKThSXQpy0KhThFoDl7h3t69wDA==,0,0,0,0,0,../dados/brutos/eletweet22/tweets_anotados_mulheres_A05.csv
gAAAAABj7je3sq19U0CjEV7RrYLDrQ_R0P7sgDAlMKWSzDxKPhE3uS6f0Yx1aP_Y3wcJr0BADRob6NcUTyxEKFF_M7ivWzKnGOciD_XqpY6e3KRAMvGPiUY=,@valbolsonaro @BolsonaroSP Onça de motel kkkkkkkkkkkkk,gAAAAABj7je37Gzr-VYoQK6tmuS2_A0wRPOnNXNrOTjXIaq0GJxLLyv6OHm5QGC0td9meTUkFU__7-I3MdojPjVWWrO1E8Et7hJo6cbBtGQKea2gBlUA2T3AcUkA_GR5wboqnHX1c1b4ca4DNM1_-T9BB1y68fYq5F7zqWoYRRLlwXl6WACP7fM=,1,1,0,1,0,../dados/brutos/eletweet22/tweets_anotados_mulheres_A05.csv
gAAAAABj7je3lOg35SiMdd837XLnte4FiHlxEftJCB9to6S-BO2xm0kGRAKuq1fyjvsG_3BtymFm2lCzs3oM-FAm-Y5GNKT499e2B-ieXFX8psQjhG-_p8c=,@beatrizcaminha @JanjaLula Ah! Que saiamos livre disso ai… que horror!,gAAAAABj7je3G-7u4RH1BxkTBZFycgA8F76AmWWoqkuQGARdVgYDX7srklw2H25LQpB3DLICW-F6mMfSSNHeAnjnfDalDPx3OEyHDilGyIj1zdTqt6_d16TaOcnzms09atvSrUnvmUGjq1ecuNDU207rZn6YjtfBdwDP3KYY5vn34DmF2oGVdUk=,0,0,0,0,0,../dados/brutos/eletweet22/tweets_anotados_mulheres_A05.csv
gAAAAABj7je3TMbJ0s5XBKJMKSexOdfQzk1xDzC83aGgF7eHVSL79cbiIh1Gs7SfUkIzOTtD383xrRyuaKRQZ0YLBV9EumJQR7Yu5IuvnTHnre1vZdTXTG4=,@marisa_lobo Só mente esse pé de cana kkk,gAAAAABj7je3RzsqVC5K5Oy8RIlDI-65JNr5O6bC6sL1i1Jlh61edZqf8oOUofVIhSLMB-6pHBofCg_Gb1zqRMlSYt-o4oiLFc-Od47t3PGa2W-qjtA98Gq71UuU5UKr4JgZpuL24JLzg0Ygb1N6Xoo_41OLpWfv0g==,1,0,0,0,0,../dados/brutos/eletweet22/tweets_anotados_mulheres_A05.csv
gAAAAABj7je3sJ9No4Dk9X9i9S_Lf3dRiUmMnK-Utk9C7UKiknVaN3k08-UvY4X_7OmBWMEJ-UhlyYUETka7SMg-tGlPsAAO1olu7hw_KH4aYuIqYAsEoHY=,"@rosangelamorosp Minha sra ,vcs derreteram ,não consegue enxergar? Volte para o Paraná,eu nascida na capital de SP não te quero aqui ,vc é uma hipócrita",gAAAAABj7je3SqIeY5aou1MQx9_4QCvFYi7_44YY7t-QZVhjwEU3O9DqVRo2scLla9tDMURchyu8qOAzFJT6HMfzZe0YBrBCikboBpjxrTsqpzd_MGP2-AVDQsX3nF5SBIfx4ExapZYK5XKZLH_EGr0JyCw2fk9VGlXA7is_01aAksrAKepAjZo=,0,1,0,0,0,../dados/brutos/eletweet22/tweets_anotados_mulheres_A05.csv
gAAAAABj7je3IAjWFla_EMZZNmhylKUlZouooGHu3V8YY7u4_SHpfPkpFijHUURqJoovvS7G-CmYur6xuNMOb6h70Io7i89trXAzQtHuOiSmBl63EBDFRcU=,@juujuferrari Gostosa,gAAAAABj7je3h8B4z_FTkYC4ThpDACCruk8Ni07nd5kV0B6hBlOiSvsLoqNydwphgJ4dHDOJ-W0botyLJs96QQEBBK79pFyw_Y-uO5XS3AvIf4XRGCw2OdjV9nFDNSs9wDqagh3cDSflCWpUMK720--zfYO6kXjWO0WDznCrgDuCGLm-6oupNzc=,1,0,0,1,0,../dados/brutos/eletweet22/tweets_anotados_mulheres_A05.csv
gAAAAABj7je3IkB6W0N9A9lZxpBBkJGKyrP8CnJBUhO8EfTHqlCmKw9xht6WCIKA-hs-YaoCkXIrBhPOVfCB8ClZKYOi7BYBpBBhTrQ-RlQBK70YKXZeduk=,@luizaerundina É o mesmo que trocar 6 por meia dúzia. Um mau-caráter mostrando os dentes.,gAAAAABj7je3rfMShF0ZKY0ViAfl_FSHeSKG1-iHJbAHqwP3Nk3bcTUJq6MVrapYB4RXVL2zdPJM8AEqRTKTWESs2pUpTnAihSgXaKG_m5E9VG2TWEMWM55Pv_OXt5uv2AePEcURKeZSDmfm2ksrYIi770ZgTeCokonRFWYnpSyI1K4nJ4-nn9M=,0,1,0,0,0,../dados/brutos/eletweet22/tweets_anotados_mulheres_A05.csv
gAAAAABj7je3YCDXhf31gKx7isANgpjvEjnvdnr7Qbicz-tNFAYeWJbtimGbB3tGzp5RJNM6W4CWG8zsThnJefF5K1Kes2LgK-3K0JkKdzAfum7hvKxmyCA=,"@CarolDeToni @jairbolsonaro A senhora deveria está postando o ataque dele contra uma mulher, o quanto ele é valentão quando ele ver o sexo oposto, a senhora deverias como mulher se solidarizar  com a jornalista, cuidado candidata no mundo do Bolsonaro mulher e gay nunca terá vez.",gAAAAABj7je3mqvSezePeKngj_dLeOyiGN7tdOYNSwa9WxPFnmXZIrd-9HfM_VB-SXhrvncvpFjSPeCkzk_yyBu4ZXJ3E6Ncf9AITHw8vWoF6QtrrYkF3M6Q0HO04Mgbq5EIGqhAejXF27oDadWQHXkYwBdIrR3WjMpwh_aDy-HJq7o6pC37YAo=,0,1,0,0,0,../dados/brutos/eletweet22/tweets_anotados_mulheres_A05.csv
gAAAAABj7je34SBY1MXfWfM6LFMzTho0il-s1vyd8Qqncc9lPuKqcJ-Agf9jknepXEVU65ElMNVZTwcPgBtI9n2i3iWBA-2WoMFgXWHKWtAKoZmuTrb_4iw=,@fernandapsol Ou será burro mesmo ?,gAAAAABj7je3fg_IJNkK9LMf66V2W5fXV-9r-wCfGmsrygZTkazIsg8_yR_u_wzc1eIfP2Fz7LRPaw9sm2p5BXEKcp4Mn3AftfwM2B9PzO2FgsucdI-bEFZhdQVXa0XfxVozai52uWZ9j_DXvIQGroU1EWEre4sk_A==,1,1,0,0,0,../dados/brutos/eletweet22/tweets_anotados_mulheres_A05.csv
gAAAAABj7je3fWv0fXb5XKCvV7K_KkmJDCSe9TSNr9kfVzZ-jnWi1i2Dl3F-VusrpsHfgWcS5Px1thotSzeyuHgvJzWAFYpJMr4xrVmWaPdM_5Gnw17A2Ag=,@majorfabianadep Isto é vagabundagem deste malandro,gAAAAABj7je3m1qwhJ6v8WAVl7rFc9IwmL_8hQCfmkNizGCPu8AHTZU8ix8LS_KGTvvjl4wRTvZx2Qn3XYZyw1EQ5yTmhmawEOv0kWU8lXOjXbKFBXtkhcC8hq7-mG9JvwfloedGOvl2oy56uIW2df4KvhdHF5WYEA==,1,1,0,0,0,../dados/brutos/eletweet22/tweets_anotados_mulheres_A05.csv
gAAAAABj7je3jvNOBewu5ohBR17xrTvlhqs9iY4mYY50zQ71jMQ-NQJR4bAiNLZZNeBfdgD2_WnCEnVEbbuieLl4Go_rsO4GC3CLo5Vw8u9JIn2gxS72cls=,@monicafraga @rmotta2 Estou parando de assistir ao pingos por causa desse sujeito…,gAAAAABj7je34vMolmF4ulHLXm5GBpkj1jAWdz0eGauoAHIpNhtd_ZNiP2pVdFi91OmO_UkQwNDYVa31zWq9WYLAjhXqCp0BggZiAf4Ufy4M5IxZE0948QJ2P_FKfoclt5K16-OWJ1it-Ynjw2GYrxskbHveObQDoQ==,0,1,0,0,0,../dados/brutos/eletweet22/tweets_anotados_mulheres_A05.csv
gAAAAABj7je3BFP0858iYX4WkVf5zOy_cclKjEkAJ1z9Nm0BlLLIr46L8_lY00u8qkAoE_OavdcBPanQwQS3gb5jiXeSQKVtu_V9WlEXnr7EIBLrkDmZHwg=,@marinahelenabr mentira deslavada,gAAAAABj7je3mLseDbNzsLLBtS_qR0uHf8eKnHrrqqg5Hhi9gcus1BqDzRz1SsOpeIxymu6bXk0eLpUPtsB7mYS6kCjHb-BZE7JvRx_mfZPZlutm6IKTzGjCbDrpiiTh6Q2rnZ0aeyIjsnSNFYTksDBwaagO3CIuMg==,1,0,0,0,0,../dados/brutos/eletweet22/tweets_anotados_mulheres_A05.csv
gAAAAABj7je346aZ4GqqezxCI3tD8fWt3YqkIHaDBtZaKIXm1q7z7W65JrfJ-4jzKhT2w5ZVaahIVEuAh2HvVqwAD8MufOPtaUtAE-xaLpWxrsZ4tCLczo4=,@natbonavides @cynaramenezes Vamo,gAAAAABj7je3LGW1xYY6maSHeUBzYNfLyqCBiLyqz-Xgffa4RvMFcFQmrhXQITZAK7-N8T_rxx7QbVqOGlZYLtTtiIsyrQj4naGAWsTz7HLYwlZOFi7mR3aduRwKqcbKBEYpbK04DLa4pdfQTvXhGfj_7EYx9KPMsA==,0,0,0,0,0,../dados/brutos/eletweet22/tweets_anotados_mulheres_A05.csv
gAAAAABj7je3KoZEhfPRlOAbEX7xdlWwkOF8GEHaMRtNzwoUm_YnV6c2M8b7aNAE167Lo9llosOxOAVbx0k540wCD3VkfnwAi7JEFdE76GpdpDPJmn4KfBw=,@ReVillela1 Cabra macho. Se eu fosse rico mandava dinheiro pra ele.,gAAAAABj7je3Jw7HU9KoKL7XLe9jdvK-kj2uvgoUeL8jSAkI-wjuogoaw_twV9I6U3ialsiVw050PsUtnANMNG2i6j4Qu_zLLb8KiZdGkVUPvz-0F30JyuUcWj_lCbzUHb6bjpzGUFknmPVCyY9ZxUhLiUrEW3_kwA==,0,0,0,0,0,../dados/brutos/eletweet22/tweets_anotados_mulheres_A05.csv
gAAAAABj7je3rLOJKABbCi3Ux6OieqFdvNCX_P2wFazt_srLAvf5dTsBPg1RUEuEx5RkTsbcQOpOML_jjVYWYhHUupKRJeaBIlISRMmb_iK7JC9NITt8puo=,@JulianaBrizola Ninguém quer saber desse bolsonarista enrustido mulher chata da porra.,gAAAAABj7je3GRXo-3Z83hagJzDLlGAUXOcxi3wcaSf08MMK9ej-vfmLXPIke7AYt-u70HT4pGVK6ggjktLR4d8AD40K1e8pBqg08mlPfhD9yiO513qM_3xj9fmvItMWB42HYmsaOuJNMX4wpa3oG9t7QatQ2UFRyw==,1,0,0,0,0,../dados/brutos/eletweet22/tweets_anotados_mulheres_A05.csv
gAAAAABj7je3DtrtQtP2LW-DxnjEeREw0W0wviIGkj9HX56I23CViKnaeuqtoWWrt9i-tSKDCcugp6C9jqF6U24EqcxoCLudUaI1tw1Vh-a4xyZEIiTmWa4=,@VaiPaolla Só os gadinhos,gAAAAABj7je36C749MrgvkPuRT9NsnYvqlmLdFaiTbYY0eOlJZ5slLXRkNqJxxkDi0x_o1wvaXJJiU_iEo3YVvDO0ioMiSDhSqaddvyHcu6tUeI7IN3G7hw2HDvWpAF4d1zpaO_gLEd2gb2s-Sk2O8aL_Hw_MvXrjA==,1,0,0,0,0,../dados/brutos/eletweet22/tweets_anotados_mulheres_A05.csv
gAAAAABj7je3w7R1Oqd9tvHp6Aki7cUZda3eWvJBp60Oj70oHXGoqPZulqIfDVx-nUFWjyUT5EU4voW0R7Ln9G2dLaVI4BMFoUa1vyhz4I4s2-28UVKg1ZU=,"@fernandabarth BolsoNero escroto, machista e sexista! Dizer a uma jornalista que está ali trabalhando, antes de tudo uma mulher casada, que ela o persegue por ir dormir pensando nele! Um porco! Queria ver esse covarde falar assim com o marido dela por perto!",gAAAAABj7je3AHgf6jP5W-eHoOhdGPO3cDYOh_wA-YJcDvIrbmYUYtxe2zavCwF-LzVg4BnaB7iy3fOf1eldJ_m0MFm2OOrd0KgFDZZygxT567o7746joeruQBjDZQH3H1aQIxRYfNuqO81yA85wZ76yzfMxkMGaaQ==,1,1,0,0,0,../dados/brutos/eletweet22/tweets_anotados_mulheres_A05.csv
gAAAAABj7je3efHw4zxo5oH_-rUZcv-AHdpC9wI6Gvnm9YVE5cH-UPqwtCjUEHMsTv5ntgI2fXTS4YdMO6wbDN5n2cn-fdRty5WH-RzKaGvNs_tly1mjhzc=,"@TandaraCaixeta Corretíssima, existem inúmeras diferenças que a opção pelo gênero não é capaz de suprimi-las, engraçado que nunca vi mulher trans querer trabalhar no cais do Porto descarregando navio, nem em fábrica de cimento carregando caminhões",gAAAAABj7je3pr3rigcXwiJ5CqYB9BmQddFpWhxxtWtFsWqdDxI7nw9ZXaKICL6_5xswNNhpsn-Odw3E2UkZwI4p4EPl-CRciYR9bbJXn6ZzZzWgH5Z_HT5TTPMkc4zBZbBL2TKvYXtRx27By3lFFhkd5wTEbVR1yg==,1,0,0,0,1,../dados/brutos/eletweet22/tweets_anotados_mulheres_A05.csv
gAAAAABj7je3tdyc8FqXn7bGWYSMCoFlsA7HTb3qyIDJ5AttXrPSVyH9Wq8RsuXrNmyASoZuPsGLkfNEG9huGgF1GZ-9uEzla8P6_QurbmbOSaebYbmsBUg=,@luizaerundina Vai pro asilo vovó,gAAAAABj7je3nooCzuVsSe-cXpl4nd_ZWwcvTw6ONitA2sAfy4mUoZGvaoqYElAdCjFXLLG6wuPEgC_fmaX-NJLiHU8D-iB5-rCJVO0_cc5ukfdOCrFCeznFYpsfJn_zbYmrwHbMVz0Ib3bQGNJFaarDLcc3Xmvc3dsvUpAEz2EbSMXWlBxXJSM=,1,0,0,1,0,../dados/brutos/eletweet22/tweets_anotados_mulheres_A05.csv
gAAAAABj7je37aAoN9bX4q75NlTYFz39hbOHdyr7rRdM4jGR3cLIN2RoAvGPdGfdXPUHWFnZgHXxIMkzEC4q6Nyx3PgOAd3lwneDGzzfHfncmX2CVliw2lY=,"@marisa_lobo Vai de cara, Marisa Boba! 🤭",gAAAAABj7je3Re5H-5CIM83jDHNf5Kha05pMKGJM6ai6SfBV7jXxC3H82RxRS5Xk6c1GUKwYJu1nz5J0gbmKs8d3lbnOmC-QrbQdvgN0axtwDb0igtBBPYlAsxOQf8IcMl9hs8s_2biwzDFWwl_A29_YVS4QgCVlng==,1,0,0,0,0,../dados/brutos/eletweet22/tweets_anotados_mulheres_A05.csv
gAAAAABj7je3ZAQFuh9dmgIc4TTIStOe2KtSIny4ebSEf4acnQa-fd5KwfLrSJFTbPiGr0WCPwtwa0bYTCqXPtwSti58HPTWkWUa5z8cieMrlJNXD5NF_s4=,@AriadnaArantes @jairbolsonaro Oferece o que vc já toma pois vc tá acostumado ficar com esse bumbum guloso a disposição das hemorróidas,gAAAAABj7je31kfQJD2sI5wEVPX8H5Rvm2oAbQSHeFgUEGBunKYyZwkACHUiWhI-uAaI_7boYz4Z2j712caJw5TxVlfep3C-5iLXAojeLGzNndx8t-qBhpFBBkze_FtXu39PwiYI7-1fbZk2jbvrs5W3MzVPBD5yog==,1,1,0,0,1,../dados/brutos/eletweet22/tweets_anotados_mulheres_A05.csv
gAAAAABj7je32d80lDRCOo-rmK4jR90uBnUeTpRMIPuPvc1-ucBcGcZwBQx5eLBhutFB6ChWRgmH6AwE-A5KmV9ToTxxqFlxLc0VP7AV888qLjXTGb5YgdE=,@RaquelStasiaki Safado.. Por isso,gAAAAABj7je3Rk5CK9EfJpx9kM3T47ev3oJkKL7I6sLq_DO94dJVGl7_VbXDvFNeg-mkGkXs--ahmx4DKtDaPXmqtm_VXIbK5d22yElmK_IuvI-4-nrYnZmUmembchxcen2Y4J45e02EP_ZfnU0PLOg1u2UjM_clvqpt9IWxLNVzinDqns0Hyok=,1,1,0,0,0,../dados/brutos/eletweet22/tweets_anotados_mulheres_A05.csv
gAAAAABj7je3vXok9Wj5wJNvn61PtxPw7r77IPOjX2a2eVUAL1KAeBmNTobfL8z0Wple2tLgfbrtnoinISC9rHdXx8mGssaQ_RPtQrnqC1tH_PLkOrmph2A=,Eu queria tá na carreata com a maior do RN 🥺 @Isoldadantaspt,gAAAAABj7je3FQfHi9vjKuvI3Av4q7jIYQLwxkN6tGj8ycp_W-RXg0IpkkLkqZzHh7VkMaaSAJncdDKEAPLOgMfY-KLjLlPxBy8e30AEuQCMtDq2sz5Xjix9FuRxezhlUXjEOA9olT4YK-sxz-9if2qKxYnWOxQ17w==,0,0,0,0,0,../dados/brutos/eletweet22/tweets_anotados_mulheres_A05.csv
